Date,Open,High,Low,Close,Volume,Adj Close
2010-05-26,2598.08,2598.08,2598.08,2598.08,000,2598.08
2010-05-25,2547.37,2547.37,2547.37,2547.37,000,2547.37
2010-05-24,2615.84,2615.84,2615.84,2615.84,000,2615.84
2010-05-21,2611.08,2611.08,2611.08,2611.08,000,2611.08
2010-05-20,2615.57,2615.57,2615.57,2615.57,000,2615.57
2010-05-19,2662.27,2662.27,2662.27,2662.27,000,2662.27
2010-05-18,2739.89,2739.89,2739.89,2739.89,000,2739.89
2010-05-17,2718.34,2718.34,2718.34,2718.34,000,2718.34
2010-05-14,2722.01,2722.01,2722.01,2722.01,000,2722.01
2010-05-13,2806.92,2806.92,2806.92,2806.92,000,2806.92
2010-05-12,2780.91,2780.91,2780.91,2780.91,000,2780.91
2010-05-11,2751.43,2751.43,2751.43,2751.43,000,2751.43
2010-05-10,2776.32,2776.32,2776.32,2776.32,000,2776.32
2010-05-07,2640.23,2640.23,2640.23,2640.23,000,2640.23
2010-05-06,2717.05,2717.05,2717.05,2717.05,000,2717.05
2010-05-05,2755.58,2755.58,2755.58,2755.58,000,2755.58
2010-05-04,2792.47,2792.47,2792.47,2792.47,000,2792.47
2010-04-30,2863.35,2863.35,2863.35,2863.35,000,2863.35
2010-04-29,2892.68,2892.68,2892.68,2892.68,000,2892.68
2010-04-28,2875.38,2875.38,2875.38,2875.38,000,2875.38
2010-04-27,2888.86,2888.86,2888.86,2888.86,000,2888.86
2010-04-26,2963.38,2963.38,2963.38,2963.38,000,2963.38
2010-04-23,2946.39,2946.39,2946.39,2946.39,000,2946.39
2010-04-22,2914.16,2914.16,2914.16,2914.16,000,2914.16
2010-04-21,2941.87,2941.87,2941.87,2941.87,000,2941.87
2010-04-20,2968.82,2968.82,2968.82,2968.82,000,2968.82
2010-04-19,2940.74,2940.74,2940.74,2940.74,000,2940.74
2010-04-16,2950.15,2950.15,2950.15,2950.15,000,2950.15
2010-04-15,2989.13,2989.13,2989.13,2989.13,000,2989.13
2010-04-14,2974.51,2974.51,2974.51,2974.51,000,2974.51
2010-04-13,2956.29,2956.29,2956.29,2956.29,000,2956.29
2010-04-12,2965.36,2965.36,2965.36,2965.36,000,2965.36
2010-04-09,2961.63,2961.63,2961.63,2961.63,000,2961.63
2010-04-08,2932.64,2932.64,2932.64,2932.64,000,2932.64
2010-04-07,2955.83,2955.83,2955.83,2955.83,000,2955.83
2010-04-06,2964.41,2964.41,2964.41,2964.41,000,2964.41
2010-04-01,2943.86,2943.86,2943.86,2943.86,000,2943.86
2010-03-31,2910.19,2910.19,2910.19,2910.19,000,2910.19
2010-03-30,2907.78,2907.78,2907.78,2907.78,000,2907.78
2010-03-29,2925.23,2925.23,2925.23,2925.23,000,2925.23
2010-03-26,2922.85,2922.85,2922.85,2922.85,000,2922.85
2010-03-25,2932.35,2932.35,2932.35,2932.35,000,2932.35
2010-03-24,2906.19,2906.19,2906.19,2906.19,000,2906.19
2010-03-23,2902.41,2902.41,2902.41,2902.41,000,2902.41
2010-03-22,2888.30,2888.30,2888.30,2888.30,000,2888.30
2010-03-19,2891.94,2891.94,2891.94,2891.94,000,2891.94
2010-03-18,2888.06,2888.06,2888.06,2888.06,000,2888.06
2010-03-17,2889.26,2889.26,2889.26,2889.26,000,2889.26
2010-03-16,2875.89,2875.89,2875.89,2875.89,000,2875.89
2010-03-15,2862.58,2862.58,2862.58,2862.58,000,2862.58
2010-03-12,2878.68,2878.68,2878.68,2878.68,000,2878.68
2010-03-11,2871.68,2871.68,2871.68,2871.68,000,2871.68
2010-03-10,2882.08,2882.08,2882.08,2882.08,000,2882.08
2010-03-09,2862.26,2862.26,2862.26,2862.26,000,2862.26
2010-03-08,2864.47,2864.47,2864.47,2864.47,000,2864.47
2010-03-05,2861.06,2861.06,2861.06,2861.06,000,2861.06
2010-03-04,2824.70,2824.70,2824.70,2824.70,000,2824.70
2010-03-03,2825.27,2825.27,2825.27,2825.27,000,2825.27
2010-03-02,2803.58,2803.58,2803.58,2803.58,000,2803.58
2010-03-01,2764.62,2764.62,2764.62,2764.62,000,2764.62
2010-02-26,2736.80,2736.80,2736.80,2736.80,000,2736.80
2010-02-25,2698.61,2698.61,2698.61,2698.61,000,2698.61
2010-02-24,2732.42,2732.42,2732.42,2732.42,000,2732.42
2010-02-23,2721.18,2721.18,2721.18,2721.18,000,2721.18
2010-02-22,2739.47,2739.47,2739.47,2739.47,000,2739.47
2010-02-19,2741.54,2741.54,2741.54,2741.54,000,2741.54
2010-02-18,2725.24,2725.24,2725.24,2725.24,000,2725.24
2010-02-17,2701.93,2701.93,2701.93,2701.93,000,2701.93
2010-02-16,2682.24,2682.24,2682.24,2682.24,000,2682.24
2010-02-15,2644.64,2644.64,2644.64,2644.64,000,2644.64
2010-02-12,2632.83,2632.83,2632.83,2632.83,000,2632.83
2010-02-11,2643.94,2643.94,2643.94,2643.94,000,2643.94
2010-02-10,2628.67,2628.67,2628.67,2628.67,000,2628.67
2010-02-09,2618.21,2618.21,2618.21,2618.21,000,2618.21
2010-02-08,2609.36,2609.36,2609.36,2609.36,000,2609.36
2010-02-05,2596.72,2596.72,2596.72,2596.72,000,2596.72
2010-02-04,2638.03,2638.03,2638.03,2638.03,000,2638.03
2010-02-03,2695.83,2695.83,2695.83,2695.83,000,2695.83
2010-02-02,2711.05,2711.05,2711.05,2711.05,000,2711.05
2010-02-01,2689.04,2689.04,2689.04,2689.04,000,2689.04
2010-01-29,2660.49,2660.49,2660.49,2660.49,000,2660.49
2010-01-28,2640.46,2640.46,2640.46,2640.46,000,2640.46
2010-01-27,2672.96,2672.96,2672.96,2672.96,000,2672.96
2010-01-26,2700.86,2700.86,2700.86,2700.86,000,2700.86
2010-01-25,2694.22,2694.22,2694.22,2694.22,000,2694.22
2010-01-22,2714.07,2714.07,2714.07,2714.07,000,2714.07
